TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionType,Location,CustomerOccupation,Channel,Target
393.92,72.0,47.0,1.0,7318.64,Debit,Memphis,Retired,Branch,0
19.39,43.0,45.0,1.0,9847.6,Debit,Colorado Springs,Doctor,ATM,2
557.41,80.0,49.0,1.0,2968.75,Credit,Washington,Retired,Online,1
57.07,31.0,99.0,1.0,9323.71,Credit,Boston,Doctor,Online,2
395.27,18.0,167.0,1.0,1764.08,Credit,Miami,Student,Online,0
289.05,75.0,116.00000000000001,1.0,5683.49,Debit,New York,Retired,ATM,0
46.11,33.0,233.0,1.0,5225.73,Debit,San Francisco,Doctor,Online,1
335.5,63.0,47.0,1.0,6445.4,Debit,Sacramento,Retired,ATM,1
388.07,24.0,68.00000000000001,1.0,289.71,Debit,Seattle,Student,Online,1
520.86,51.0,66.0,1.0,9200.74,Credit,Sacramento,Engineer,Online,1
787.41,25.0,39.0,1.0,300.87,Debit,Memphis,Student,Online,0
31.699999999999996,48.0,121.0,1.0,743.8999999999999,Credit,Raleigh,Doctor,ATM,1
22.3,21.0,90.0,1.0,1200.35,Debit,Philadelphia,Student,ATM,1
203.12,56.0,181.0,1.0,1562.39,Debit,San Jose,Retired,ATM,1
315.94,49.0,172.0,1.0,7719.709999999999,Credit,Raleigh,Doctor,Branch,1
192.23,54.0,39.0,1.0,2610.67,Debit,Albuquerque,Engineer,Online,2
213.42,66.0,51.00000000000001,1.0,2060.02,Debit,Oklahoma City,Retired,Online,1
0.26,20.0,173.0,1.0,1833.67,Debit,Oklahoma City,Student,Online,1
210.77,71.0,161.0,1.0,5396.65,Debit,Mesa,Retired,ATM,0
406.65,57.0,107.0,1.0,12995.7,Debit,Mesa,Doctor,ATM,0
422.9,40.0,111.0,1.0,7616.43,Debit,Tucson,Engineer,ATM,1
20.62,35.0,225.0,1.0,12500.8,Credit,Philadelphia,Doctor,ATM,1
174.39,19.0,36.0,1.0,1127.08,Debit,San Francisco,Student,ATM,1
7.859999999999999,76.0,91.0,1.0,3621.98,Credit,Sacramento,Retired,Branch,1
297.65646754281164,49.0,44.0,1.0,5212.28,Debit,Denver,Engineer,Online,2
54.85,58.0,40.0,1.0,2727.45,Credit,San Francisco,Retired,Branch,1
204.7,49.0,95.0,1.0,5117.03,Debit,Oklahoma City,Doctor,Branch,1
16.55,26.0,159.0,1.0,6089.79,Debit,Tucson,Engineer,Branch,1
91.32,58.0,77.0,1.0,2618.1,Debit,Milwaukee,Engineer,Branch,0
195.49,31.0,119.42293906810038,1.0,11988.12,Debit,Memphis,Doctor,ATM,0
49.62,55.0,111.0,1.0,3841.4199999999996,Debit,Portland,Engineer,ATM,1
487.16,28.0,84.00000000000001,1.0,321.21,Credit,Los Angeles,Student,Branch,0
405.6,37.0,44.0,1.0,9754.73,Debit,Tucson,Engineer,Online,1
512.95,57.0,143.0,1.0,9584.52,Debit,Columbus,Engineer,Branch,2
345.94,31.0,163.0,1.0,7624.56,Debit,Portland,Doctor,ATM,1
356.56,47.0,52.00000000000001,1.0,2485.73,Debit,New York,Engineer,Online,0
10.31,36.0,280.0,1.0,2137.9,Debit,Louisville,Engineer,Online,0
211.69,30.0,111.0,1.0,6412.85,Debit,Atlanta,Doctor,Branch,2
221.49,23.0,196.0,1.0,707.25,Credit,Oklahoma City,Student,Branch,1
278.23,48.0,83.0,1.0,8300.54,Debit,Fresno,Engineer,Online,0
116.88,45.0,263.0,1.0,7717.339999999999,Debit,Memphis,Doctor,ATM,0
328.77,39.0,247.0,1.0,6967.03,Credit,San Diego,Doctor,Online,1
77.53,54.0,55.0,1.0,5158.6,Debit,Louisville,Retired,Branch,0
421.74,67.0,103.0,1.0,12031.14,Debit,San Jose,Doctor,Online,1
313.69,73.0,151.99999999999997,1.0,7093.68,Debit,Oklahoma City,Retired,Branch,1
411.72,29.0,153.0,1.0,8539.86,Debit,Washington,Doctor,Branch,1
508.73,59.0,89.0,1.0,7640.57,Debit,Chicago,Retired,Branch,2
153.08,24.0,201.0,1.0,1292.21,Debit,Omaha,Student,ATM,1
23.01,63.0,166.0,1.0,5958.75,Debit,Las Vegas,Retired,Branch,0
69.28,25.0,129.0,1.0,708.7399999999999,Debit,Los Angeles,Student,Online,0
51.25,28.0,66.0,1.0,1744.4,Credit,Austin,Student,Branch,2
407.65,25.0,263.0,1.0,273.78,Debit,Denver,Student,ATM,2
459.25,25.0,59.00000000000001,1.0,130.76,Debit,Tucson,Student,Branch,1
301.56,49.0,118.0,1.0,10389.6,Debit,Seattle,Doctor,Branch,1
17.67,63.0,91.0,1.0,1048.18,Debit,San Diego,Doctor,Online,1
5.29,32.0,132.0,1.0,12896.68,Credit,San Francisco,Doctor,Online,1
401.37,43.0,251.0,1.0,8208.54,Debit,Los Angeles,Engineer,Branch,0
145.4,38.0,24.0,1.0,5244.49,Debit,Tucson,Engineer,Online,1
556.34,37.0,45.99999999999999,1.0,11935.14,Debit,Seattle,Doctor,Online,1
34.31,24.0,251.0,1.0,1484.76,Debit,Philadelphia,Student,ATM,1
780.59,23.0,145.0,1.0,6513.34,Credit,Tucson,Student,Online,1
282.65,35.0,161.0,1.0,13801.15,Debit,Fort Worth,Doctor,ATM,2
305.27,68.0,147.0,1.0,12958.65,Debit,Las Vegas,Doctor,Online,0
185.81,32.0,116.00000000000001,1.0,9588.71,Debit,Austin,Doctor,Online,2
66.01,49.0,179.0,1.0,3475.99,Debit,Milwaukee,,Online,0
447.95,29.0,75.0,1.0,7544.399999999999,Debit,Tucson,Engineer,Branch,1
279.3,19.0,48.0,1.0,1193.61,Debit,Oklahoma City,Student,ATM,1
297.65646754281164,33.0,26.999999999999996,1.0,12063.77,Debit,Indianapolis,Doctor,Online,0
611.15,27.0,121.0,1.0,892.8299999999999,Debit,Detroit,Student,ATM,2
275.2,54.0,81.0,1.0,1230.12,Debit,New York,Engineer,Online,0
427.79,18.0,189.0,1.0,1479.67,Debit,San Jose,Student,Branch,1
469.13,54.0,139.0,1.0,1265.28,Credit,San Antonio,Doctor,ATM,1
102.81,76.0,47.0,1.0,3228.87,Debit,Seattle,Retired,Branch,1
22.61,19.0,145.0,1.0,1111.67,Debit,Seattle,Student,Online,1
68.28,56.0,293.0,1.0,3213.16,Debit,Boston,Engineer,Online,2
33.65,63.0,146.0,1.0,12719.93,Credit,New York,Doctor,Online,0
362.68,63.0,137.0,1.0,2040.77,Credit,Miami,Retired,ATM,0
73.23,20.0,172.0,1.0,1309.85,Debit,San Francisco,Student,Branch,1
654.49,25.0,104.0,1.0,164.61,Credit,Austin,Student,Online,2
18.56,49.0,161.0,1.0,4230.37,Credit,Memphis,Engineer,Branch,0
389.05,27.0,41.0,1.0,761.0,Debit,Dallas,Student,ATM,2
7.38,67.0,119.42293906810038,1.0,2923.83,Debit,Houston,Retired,Online,0
109.48,44.67844382691544,93.0,1.0,7372.47,Debit,Baltimore,Retired,Online,2
66.91,39.0,85.0,1.0,871.1,Debit,Seattle,Doctor,ATM,1
335.48,45.0,155.0,1.0,3023.16,Debit,Oklahoma City,Engineer,Branch,1
38.14,19.0,174.0,1.0,1119.21,Debit,Albuquerque,Student,Online,2
213.42,60.0,173.0,1.0,11833.73,Debit,Detroit,Doctor,Branch,2
360.02,68.0,68.00000000000001,1.0,6400.59,Debit,Dallas,Retired,Online,2
567.71,63.0,80.0,1.0,13884.24,Debit,Memphis,Doctor,Online,0
218.19,19.0,185.0,1.0,620.83,Debit,Austin,Student,ATM,2
209.99,19.0,40.0,1.0,1938.0100000000002,Debit,Denver,Student,ATM,2
11.02,19.0,280.0,1.0,964.79,Debit,Tucson,Student,Branch,1
83.43,56.0,109.0,1.0,1870.16,Debit,New York,Retired,Online,0
344.97,34.0,106.0,1.0,5577.94,Debit,Austin,Doctor,Online,2
172.29,36.0,283.0,1.0,8700.8,Debit,El Paso,Engineer,ATM,2
195.54,60.0,255.0,1.0,2794.66,Debit,Omaha,Retired,Online,1
101.23,45.0,87.0,1.0,6169.71,Debit,Colorado Springs,Engineer,Online,2
180.46,25.0,34.0,1.0,831.7499999999999,Debit,Fresno,Student,ATM,0
692.55,53.0,109.0,1.0,2451.56,Debit,Charlotte,Retired,Branch,2
147.31,34.0,91.99999999999999,1.0,13625.52,Credit,Mesa,Doctor,Online,0
107.48,20.0,103.0,1.0,1379.39,Debit,Los Angeles,Student,Branch,0
213.42,62.0,83.0,1.0,11498.01,Credit,Columbus,Doctor,Online,2
81.51,25.0,97.0,1.0,865.4899999999999,Debit,Washington,Student,Branch,1
365.48,76.0,215.99999999999997,1.0,7147.4,Credit,Seattle,Retired,Online,1
491.1,35.0,125.0,1.0,7833.85,Credit,Houston,Engineer,Online,0
452.8,80.0,151.0,1.0,4840.67,Debit,Los Angeles,Retired,Branch,0
645.04,70.0,78.0,1.0,7361.47,Debit,Memphis,Retired,Branch,0
169.28,45.0,114.0,1.0,5128.44,Debit,Philadelphia,Doctor,Branch,1
88.42,62.0,91.0,1.0,12381.45,Debit,El Paso,Doctor,ATM,2
155.53,29.0,66.0,1.0,4008.05,Debit,Baltimore,Engineer,ATM,2
213.42,43.0,300.0,1.0,3493.13,Debit,Milwaukee,Engineer,Online,0
39.24,77.0,106.0,1.0,6462.41,Debit,Dallas,Retired,ATM,2
152.01,42.0,111.0,1.0,4625.12,Debit,Fort Worth,Engineer,ATM,2
78.77,48.0,50.00000000000001,1.0,6470.57,Credit,Las Vegas,Engineer,ATM,0
26.5,48.0,179.0,1.0,4854.83,Debit,Indianapolis,Engineer,Online,0
83.62,48.0,146.0,1.0,12652.22,Debit,Raleigh,Doctor,ATM,1
142.78,68.0,150.0,1.0,11705.88,Debit,San Diego,Doctor,Branch,1
55.99,35.0,95.0,1.0,932.61,Debit,El Paso,Doctor,ATM,2
774.48,61.0,30.999999999999996,1.0,11613.58,Debit,Louisville,Doctor,Branch,0
105.37,25.0,160.0,1.0,1068.55,Debit,Sacramento,Student,ATM,1
118.83,28.0,295.0,1.0,1616.3,Debit,Virginia Beach,Student,Online,1
46.22,23.0,217.0,1.0,471.2799999999999,Debit,San Jose,Student,Branch,1
659.71,21.0,148.0,1.0,106.86,Credit,San Jose,Student,Branch,1
377.97,72.0,160.0,1.0,2457.1,Debit,Miami,Retired,Online,0
114.1,69.0,148.0,1.0,5882.12,Debit,Boston,Retired,Branch,2
11.3,55.0,41.0,1.0,1938.99,Credit,Louisville,Retired,Online,0
95.5,57.0,17.0,1.0,4079.09,Debit,Omaha,Retired,Online,1
130.93,28.0,149.0,1.0,860.1199999999999,Credit,Houston,Engineer,Branch,0
272.97,68.0,174.0,1.0,7811.310000000001,Debit,Boston,Retired,Online,2
73.35,24.0,47.0,1.0,1181.84,Debit,San Francisco,Student,Branch,1
29.94,58.0,243.0,1.0,10915.54,Debit,San Francisco,Doctor,ATM,1
307.24,19.0,136.0,1.0,1670.72,Debit,San Jose,Student,ATM,1
50.52,20.0,140.0,1.0,1121.19,Debit,Boston,Student,Online,2
820.46,53.0,243.0,1.0,5621.86,Credit,Fort Worth,Engineer,Online,2
153.07,56.0,116.00000000000001,1.0,8873.43,Debit,Detroit,Engineer,ATM,2
52.94,41.0,146.0,1.0,6990.92,Debit,Tucson,Doctor,Branch,1
384.41,60.0,65.0,1.0,7831.56,Debit,Jacksonville,Engineer,ATM,0
235.42,51.0,175.0,1.0,6173.23,Debit,Phoenix,Retired,Branch,1
114.23,56.0,64.0,1.0,9523.72,Debit,Dallas,Doctor,ATM,2
12.62,33.0,61.00000000000001,1.0,6420.47,Debit,El Paso,Doctor,Branch,2
213.42,23.0,145.0,1.0,1146.09,Debit,Fort Worth,Student,ATM,2
373.52,35.0,235.0,1.0,6430.41,Debit,Colorado Springs,Engineer,ATM,2
336.05,28.0,164.0,1.0,1635.05,Debit,San Antonio,Student,Branch,1
366.93,66.0,33.0,1.0,6697.79,Debit,Houston,Retired,Online,0
112.27,58.0,102.0,1.0,7369.89,Debit,Seattle,Doctor,Branch,1
494.9599999999999,40.0,132.0,1.0,6903.68,Debit,Sacramento,Engineer,ATM,1
561.58,65.0,22.999999999999996,1.0,11748.86,Debit,Sacramento,Doctor,Online,1
440.94,42.0,148.0,1.0,7303.23,Debit,San Antonio,Doctor,Online,1
71.9,29.0,51.00000000000001,1.0,10619.35,Debit,Los Angeles,Doctor,Branch,0
256.66,54.0,137.0,1.0,1794.5,Credit,Raleigh,Retired,Online,1
166.55,59.0,99.0,1.0,12970.21,Credit,Houston,Doctor,Branch,0
276.26,56.0,143.0,1.0,120.88999999999999,Debit,Louisville,Doctor,Branch,0
35.46,67.0,164.0,1.0,5692.31,Debit,Indianapolis,Doctor,ATM,0
38.14,50.0,165.0,1.0,9879.87,Debit,Portland,Engineer,Branch,1
506.25999999999993,64.0,86.0,1.0,6266.65,Credit,Baltimore,Retired,ATM,2
736.32,31.0,28.0,1.0,14268.95,Debit,Indianapolis,Doctor,Online,0
389.43,52.0,151.0,1.0,6449.83,Credit,Austin,Engineer,ATM,2
25.58,60.0,166.0,1.0,6741.41,Debit,Omaha,Engineer,ATM,1
446.1,25.0,243.0,1.0,1008.44,Debit,Seattle,Student,ATM,1
147.74,23.0,15.0,1.0,1711.78,Debit,Raleigh,Student,Branch,1
213.42,26.0,254.0,1.0,1821.0,Debit,San Francisco,Student,ATM,1
46.23,77.0,282.0,1.0,5107.75,Debit,Fresno,Retired,Online,0
265.37,33.0,77.0,1.0,5229.95,Debit,Washington,Engineer,Branch,1
342.57,20.0,91.0,1.0,339.16,Debit,Boston,Student,Online,2
417.26,32.0,45.0,1.0,10442.48,Credit,New York,Doctor,Online,0
33.63,63.0,75.99999999999999,1.0,4324.4,Debit,Columbus,Retired,Online,2
64.58,55.0,173.0,1.0,6292.29,Debit,El Paso,Retired,Branch,2
23.23,21.0,122.0,1.0,269.01,Credit,Miami,Student,Branch,0
297.65646754281164,78.0,112.0,1.0,5113.438123505977,Credit,Jacksonville,Retired,ATM,0
278.88,64.0,179.0,1.0,1334.09,Debit,Kansas City,Doctor,Branch,0
285.49,53.0,109.0,1.0,6366.84,Credit,Charlotte,Doctor,Branch,2
71.87,22.0,258.0,1.0,1839.1,Debit,Nashville,Student,ATM,0
308.8,53.0,41.0,1.0,3966.5399999999995,Debit,Baltimore,Retired,ATM,2
135.35,44.67844382691544,82.0,1.0,9983.36,Debit,Houston,Engineer,Branch,0
288.43,66.0,72.0,1.0,4577.09,Debit,Phoenix,Retired,Branch,1
147.46,65.0,205.0,1.0,7458.029999999999,Credit,Albuquerque,Doctor,Online,2
214.15,32.0,217.0,1.0,6397.29,Debit,,Engineer,Branch,1
71.34,49.0,144.0,1.0,6345.03,Debit,Miami,Engineer,Online,0
170.36,30.0,118.0,1.0,6034.73,Debit,Indianapolis,Doctor,ATM,0
213.42,53.0,32.0,1.0,765.8099999999998,Debit,Raleigh,Engineer,ATM,1
736.53,55.0,120.0,1.0,9826.26,Debit,Philadelphia,Engineer,ATM,1
213.42,45.0,17.0,1.0,3736.3800000000006,Debit,Columbus,Engineer,ATM,2
94.09,27.0,203.0,1.0,646.8499999999999,Debit,Miami,Student,Branch,0
91.23,72.0,86.0,1.0,6385.12,,Boston,Retired,ATM,2
263.92,57.0,233.0,1.0,4161.71,Credit,San Diego,Retired,Branch,1
77.5,51.0,201.0,1.0,11079.77,Credit,Fort Worth,Doctor,Online,2
3.65,69.0,146.0,1.0,10017.11,Debit,Miami,Doctor,Online,0
43.88,26.0,251.0,1.0,1644.09,Credit,Seattle,Student,Online,1
297.65646754281164,28.0,132.0,1.0,387.65,Debit,El Paso,Student,ATM,2
224.79,18.0,129.0,1.0,528.38,Debit,Boston,Student,Online,2
64.3,55.0,67.0,1.0,7530.299999999999,Debit,Louisville,Retired,ATM,0
111.79,62.0,49.0,1.0,10887.59,Debit,Jacksonville,Doctor,Online,0
213.42,59.0,153.0,1.0,7104.61,Debit,San Francisco,Retired,ATM,1
613.7,61.0,37.0,1.0,7307.11,Credit,Fort Worth,Retired,Branch,2
26.07,20.0,18.999999999999996,1.0,349.98,Debit,Baltimore,Student,Branch,2
170.45,60.0,199.0,1.0,2284.41,Debit,San Francisco,Engineer,Branch,1
344.27,22.0,123.0,1.0,1918.3600000000001,Debit,San Antonio,Student,Branch,1
872.72,22.0,288.0,1.0,503.01,Debit,Washington,Student,Online,1
292.95,37.0,56.0,1.0,1216.91,Debit,Memphis,Engineer,Branch,0
28.44,18.0,243.0,1.0,1071.04,Debit,Fresno,Student,ATM,0
209.02,21.0,74.0,1.0,187.9,Debit,El Paso,Student,ATM,2
20.05,72.0,171.0,1.0,7145.67,Debit,Chicago,Retired,ATM,2
175.02,28.0,71.0,1.0,1493.88,Debit,Phoenix,Student,Online,1
89.5,41.0,134.0,1.0,8658.95,Credit,Louisville,Engineer,Branch,0
69.96,28.0,30.999999999999996,1.0,164.12,Debit,Baltimore,Student,Branch,2
146.51,53.0,119.42293906810038,1.0,7089.9,Debit,Albuquerque,Engineer,ATM,2
376.78,21.0,88.0,1.0,841.6499999999999,Credit,Nashville,Student,Online,0
148.54,71.0,107.0,1.0,5677.05,Credit,Columbus,Retired,Branch,2
388.77,26.0,30.0,1.0,1658.49,Credit,Jacksonville,Student,Online,0
100.38,63.0,49.0,1.0,10171.68,Debit,Seattle,Doctor,Branch,1
137.23,64.0,63.0,1.0,13847.99,Debit,Fresno,Doctor,Branch,0
870.3,51.0,229.0,1.0,3688.98,Debit,San Jose,Retired,ATM,1
458.94,52.0,180.0,1.0,5619.95,Debit,Detroit,Engineer,Branch,2
327.35,20.0,175.0,1.0,342.08,Credit,Memphis,Student,Branch,0
757.15,53.0,37.99999999999999,1.0,4702.86,Debit,Raleigh,Engineer,Online,1
5.64,44.67844382691544,47.0,1.0,12703.24,Debit,Boston,Doctor,Online,2
47.23,73.0,160.0,1.0,6659.81,Credit,Memphis,Retired,Online,0
239.41,42.0,247.99999999999997,1.0,7860.65,Credit,,Doctor,Online,1
7.48,55.0,29.000000000000004,1.0,5113.438123505977,Debit,San Antonio,Engineer,ATM,1
170.97,26.0,292.0,1.0,1265.27,Debit,Nashville,Student,Branch,0
262.43,37.0,274.0,1.0,12841.01,Credit,San Diego,Doctor,Online,1
659.15,22.0,204.0,1.0,1241.59,Debit,Boston,Student,ATM,2
31.53,25.0,283.0,1.0,874.93,Debit,Kansas City,Student,Online,0
111.66,48.0,140.0,1.0,5716.72,Credit,,Engineer,Online,1
250.01,62.0,88.0,1.0,1541.48,Debit,Kansas City,Retired,ATM,0
554.15,49.0,107.99999999999999,1.0,14817.22,Debit,Raleigh,Doctor,ATM,1
598.66,32.0,222.0,1.0,2587.11,,Charlotte,Engineer,Branch,2
28.38,55.0,98.0,1.0,173.7,Debit,Sacramento,Doctor,Branch,1
16.8,49.0,94.0,1.0,11847.07,Debit,San Diego,Doctor,ATM,1
896.79,33.0,168.00000000000003,1.0,11146.74,Debit,Dallas,Doctor,Online,2
159.0,49.0,37.99999999999999,1.0,369.79,Debit,Las Vegas,Engineer,ATM,0
56.31,75.0,195.0,1.0,6396.08,Credit,Houston,Retired,Online,0
203.99,52.0,215.0,1.0,4840.31,Debit,Philadelphia,Retired,Online,1
50.99,29.0,75.99999999999999,1.0,1334.6,Debit,Detroit,Doctor,Branch,2
101.28,32.0,75.0,1.0,2774.35,Credit,Chicago,Engineer,Online,2
299.92,27.0,122.0,1.0,1368.0,Debit,Denver,Student,ATM,2
77.54,67.0,73.0,1.0,4536.38,Debit,Phoenix,Retired,Online,1
18.35,21.0,78.0,1.0,1293.39,Debit,Nashville,Student,Branch,0
732.53,26.0,116.00000000000001,1.0,441.54,Credit,San Jose,Student,ATM,1
65.11,34.0,150.0,1.0,8485.14,Debit,Nashville,Engineer,ATM,0
67.07,24.0,56.0,1.0,999.6200000000001,Credit,Los Angeles,Student,ATM,0
137.48,55.0,47.0,1.0,14273.42,Debit,Seattle,Doctor,Branch,1
398.36,22.0,56.0,1.0,1863.7,Debit,Columbus,Student,ATM,2
469.46,20.0,149.0,1.0,8640.56,Debit,New York,Student,ATM,0
37.58,57.0,182.0,1.0,259.44,Debit,Indianapolis,Doctor,ATM,0
160.24,31.0,15.0,1.0,5526.97,Debit,Washington,Engineer,ATM,1
315.39,23.0,93.0,1.0,929.6,Credit,New York,Student,Branch,0
434.17,21.0,148.0,1.0,5335.44,Debit,Atlanta,Student,ATM,2
165.91,26.0,84.00000000000001,1.0,587.1199999999999,Debit,Jacksonville,Student,ATM,0
211.36,47.0,194.0,1.0,4760.34,Debit,San Francisco,Engineer,Branch,1
241.45000000000002,26.0,158.0,1.0,1594.04,Debit,Portland,Student,Online,1
23.24,68.0,129.0,1.0,13777.79,Debit,Indianapolis,Doctor,Branch,0
70.88,74.0,176.0,1.0,1794.65,Credit,Omaha,Retired,Branch,1
213.42,66.0,111.0,1.0,7677.760000000001,Debit,Atlanta,Retired,Online,2
314.52,80.0,229.0,1.0,7071.32,Debit,Memphis,Retired,ATM,0
181.81,78.0,122.0,1.0,7525.7300000000005,Credit,Austin,Retired,Online,2
854.64,56.0,118.0,1.0,2989.25,Debit,Fort Worth,Retired,Branch,2
261.19,64.0,52.00000000000001,1.0,7620.6,Debit,Oklahoma City,Retired,ATM,1
220.68,71.0,217.0,1.0,5549.2,Credit,Raleigh,Retired,Online,1
11.86,31.0,129.0,1.0,6782.61,Debit,Sacramento,Engineer,Branch,1
122.65000000000002,28.0,41.0,1.0,1968.51,Debit,Columbus,Student,Online,2
395.16,56.0,17.0,1.0,5340.73,Debit,Milwaukee,Retired,Online,0
704.69,51.0,150.0,1.0,3267.84,Debit,Las Vegas,Retired,Online,0
369.89,69.0,69.00000000000001,1.0,6941.47,Debit,San Antonio,Retired,ATM,1
10.92,67.0,268.0,1.0,7567.2,Debit,Jacksonville,Retired,ATM,0
199.14,31.0,36.0,1.0,7001.25,Debit,Seattle,Engineer,Branch,1
109.43,70.0,140.0,1.0,1983.65,Debit,Denver,Retired,,2
304.15,20.0,40.0,1.0,686.9099999999999,Debit,Atlanta,Student,Branch,2
620.54,28.0,98.0,1.0,213.36,Credit,Omaha,Student,Branch,1
757.79,22.0,117.0,1.0,1443.02,Debit,Charlotte,Student,Online,2
122.81,52.0,12.0,1.0,8450.84,Debit,San Jose,Doctor,Branch,1
96.25,61.0,171.0,1.0,7996.699999999999,Debit,Houston,Retired,Online,0
213.42,30.0,49.0,1.0,5567.98,Debit,Charlotte,Doctor,ATM,2
142.55,67.0,97.0,1.0,1262.68,Debit,Kansas City,Doctor,Online,0
35.94,23.0,141.0,1.0,1697.28,Credit,Fresno,Student,Branch,0
24.86,58.0,292.0,1.0,2591.65,Debit,Jacksonville,Engineer,Branch,0
103.08,60.0,109.0,1.0,12002.16,Debit,San Francisco,Doctor,Online,1
116.27,57.0,94.0,1.0,8726.92,Debit,Portland,Engineer,Online,1
363.84,73.0,118.0,1.0,5415.64,Debit,Columbus,Retired,Online,2
34.74,44.67844382691544,72.0,1.0,3736.57,Credit,Portland,Retired,Online,1
64.01,19.0,240.0,1.0,1225.69,Credit,Philadelphia,Student,Branch,1
108.75,50.0,22.999999999999996,1.0,14829.85,Debit,Houston,Doctor,ATM,0
50.9,28.0,150.0,1.0,1277.7,Credit,Jacksonville,Student,Online,0
206.84,20.0,154.0,1.0,454.66,Debit,Philadelphia,Student,Branch,1
37.4,20.0,84.00000000000001,1.0,1519.51,Debit,Raleigh,Student,ATM,1
154.21,46.0,75.0,1.0,8045.77,Debit,Miami,Engineer,Online,0
199.37,24.0,79.0,1.0,1331.3,Debit,Chicago,Student,Online,2
410.49,25.0,119.42293906810038,1.0,1843.57,Credit,Atlanta,Student,Branch,2
213.42,67.0,218.0,1.0,6601.5,Credit,Phoenix,Retired,Branch,1
18.23,56.0,28.0,1.0,8422.2,Debit,Nashville,Engineer,ATM,0
398.7,47.0,276.0,1.0,7987.740000000001,Debit,Albuquerque,Doctor,ATM,2
122.14,22.0,119.42293906810038,1.0,327.68,Debit,Omaha,Student,Online,1
378.2,40.0,167.0,1.0,7372.81,Debit,Mesa,Engineer,Branch,0
124.74,49.0,33.0,1.0,2987.97,Debit,Los Angeles,Engineer,ATM,0
17.1,53.0,101.0,1.0,1619.54,Debit,Albuquerque,Retired,ATM,2
287.05,22.0,212.0,1.0,1204.65,Debit,Milwaukee,Student,ATM,0
874.72,28.0,173.0,1.0,4630.58,Debit,San Francisco,Engineer,Online,1
213.42,24.0,150.0,1.0,1380.34,Debit,Memphis,Student,ATM,0
40.12,36.0,269.0,1.0,14304.38,Credit,Dallas,Doctor,ATM,2
125.00000000000001,49.0,177.0,1.0,3215.76,Credit,Indianapolis,Engineer,Online,0
348.44,24.0,147.0,1.0,1022.94,Debit,Baltimore,Student,Online,2
128.4,69.0,30.999999999999996,1.0,2610.64,Debit,Tucson,Retired,ATM,1
320.93,55.0,178.0,1.0,9451.66,Debit,Atlanta,Engineer,Online,2
1.41,53.0,278.0,1.0,1244.17,Debit,Sacramento,Retired,ATM,1
50.52,54.0,293.0,1.0,12815.24,Debit,Los Angeles,Doctor,Branch,0
383.95,31.0,143.0,1.0,9933.56,Credit,San Diego,Engineer,Online,1
12.94,23.0,158.0,1.0,921.23,Debit,Fresno,Student,Branch,0
329.75,56.0,211.0,1.0,6009.43,Debit,Sacramento,Retired,Online,1
213.42,45.0,234.0,1.0,602.3599999999999,Debit,Milwaukee,Doctor,Online,0
40.79,18.0,80.0,1.0,1769.33,Debit,Milwaukee,Student,ATM,0
99.25,63.0,93.0,1.0,2570.34,Credit,Phoenix,Retired,Online,1
150.6,69.0,59.00000000000001,1.0,3240.14,Debit,Miami,Retired,ATM,0
29.5,73.0,129.0,1.0,1229.32,Debit,San Antonio,Retired,Online,1
54.34,65.0,45.99999999999999,1.0,8019.890000000001,Debit,Albuquerque,Doctor,ATM,2
18.25,53.0,18.0,1.0,14328.29,Debit,Kansas City,Doctor,ATM,0
633.87,27.0,175.0,1.0,330.16,Debit,Kansas City,Student,Online,0
81.15,19.0,114.0,1.0,1595.26,Debit,Miami,Student,ATM,0
83.95,75.0,170.0,1.0,7413.18,Debit,New York,Retired,Online,0
410.4,61.0,78.0,1.0,2563.91,Credit,Virginia Beach,Retired,ATM,1
172.68,33.0,17.0,1.0,10724.95,Debit,Baltimore,Doctor,ATM,2
139.88,34.0,162.0,1.0,2969.71,Debit,Colorado Springs,Engineer,ATM,2
165.55,28.0,115.0,1.0,761.7799999999999,Debit,Dallas,Student,Branch,2
53.79,54.0,137.0,1.0,6229.36,Credit,Philadelphia,Engineer,ATM,1
285.69,63.0,35.0,1.0,2552.54,Debit,Miami,Retired,ATM,0
532.4,22.0,149.0,1.0,1033.73,Debit,Jacksonville,Student,ATM,0
293.85,25.0,144.0,1.0,1919.97,Debit,Charlotte,Student,Online,2
27.94,79.0,120.0,1.0,1893.4399999999998,Debit,Atlanta,Retired,Branch,2
270.36,25.0,37.0,1.0,1783.04,Debit,Oklahoma City,Student,ATM,1
112.66,29.0,176.0,1.0,852.98,Debit,Philadelphia,Engineer,Online,1
506.03000000000003,21.0,21.000000000000004,1.0,1123.89,Debit,Detroit,Student,Branch,2
206.95,22.0,30.999999999999996,1.0,1817.65,Debit,Seattle,Student,Branch,1
350.96,63.0,167.0,1.0,5463.94,Debit,Tucson,Retired,ATM,1
261.63,20.0,150.0,1.0,477.03,Debit,Chicago,Student,Branch,2
46.12,59.0,30.0,1.0,8874.01,Debit,Fresno,Doctor,Branch,0
27.25,63.0,91.99999999999999,1.0,5365.2,Credit,Kansas City,Retired,Branch,0
213.42,26.0,171.0,1.0,7858.41,Debit,El Paso,Engineer,Branch,2
331.66,76.0,145.0,1.0,7216.3,Debit,Las Vegas,Retired,ATM,0
